"CALL_ID","C_DAY","C_MONTH","C_YEAR","C_HOUR","C_MINUTE","SERVICE_NUMBER#","QUEUE","ADMIN_STATUS","OPERATION_STATUS","ACCOUNT_ID#","Language_chosen","CALLTYPE"
449666760,"04",September,"2021","05","41",863571586,Other,,,110300000046587458,Other,Technical
417351475,"06",June,"2021","00","07",34946243,Other,,,110932230003885029,Arabic,Technical
159417929,"21","07","2023","23","45",503482038,Other,,,110640000021471680,Arabic,
388888329,"16",March,"2021","17","53",233054067,Other,,,103620000033500641,Other,Technical
506041682,"02",March,"2022","22","30",552266311,Other,enabled,up,104992230002089803,Arabic,Technical
438052852,"25",July,"2021","15","07",962764885,Other,,,115152230003231660,Arabic,Technical
136487750,"06","06","2023","19","18",228314816,Other,,,121060000084870042,Arabic,
460165969,"07",October,"2021","09","28",472470969,Other,,,115130000094218445,Other,Technical
395309486,"02",April,"2021","19","09",222375840,Other,,,110230000106571296,Arabic,Technical
495957834,"31",January,"2022","15","02",33223455,Other,enabled,down,101300000033188640,Arabic,Technical
16363352,"17","09","2022","22","57",932170953,Other,,,108860000032385531,Arabic,
440409710,"02",August,"2021","11","53",34493091,Other,enabled,up,114752230000852510,Arabic,Technical
402358095,"09",January,"2021","17","44",225339325,XDSL,enabled,up,117510000028563763,Arabic,Technical
417818300,"07",June,"2021","16","51",221702811,XDSL,,,116442230000222571,Arabic,Technical
407289252,"24",January,"2021","15","47",226938581,Other,,,111300000035484361,Arabic,Technical
407076524,"03",May,"2021","02","35",643540809,Other,,,114080000092570509,Arabic,Technical
35016933,"17","09","2022","22","53",932170953,Other,,,108860000032385531,Other,
419276837,"11",June,"2021","18","19",235089131,XDSL,,,104240000069292085,Arabic,Technical
408173509,"06",May,"2021","19","21",226938581,Other,,,111300000035484361,Arabic,Technical
443018435,"10",August,"2021","21","45",472673038,Other,,,110290000023413038,Arabic,Sales
464327082,"21",October,"2021","20","55",133003894,Other,,,114562230006556188,Arabic,Technical
520692152,"12",April,"2022","15","50",238698204,XDSL,enabled,up,103500000036148953,Arabic,Technical
411773072,"18",May,"2021","17","32",223290440,Other,,,115740000028394851,Arabic,Technical
416642603,"22",February,"2021","14","11",402842877,Other,enabled,up,103040000021494346,Arabic,Technical
549820478,"01",July,"2022","22","38",221780143,XDSL,enabled,up,106320000057823098,Arabic,Technical
325693561,"18","08","2024","02","52",226119621,Other,,,108530000106949783,Arabic,
427622992,"22",June,"2021","16","04",33242104,Other,,,115540000034037893,Arabic,Technical
390974196,"23",March,"2021","06","22",504782023,Other,,,118560000035841134,Other,Technical
492440943,"20",January,"2022","15","11",464807737,Other,,,116320000040409115,Arabic,Technical
413640444,"24",May,"2021","22","23",402782818,XDSL,,,115660000044106747,Arabic,Technical
385117674,"04",March,"2021","20","28",482870839,Other,,,100140000030327945,Arabic,Technical
546143749,"24",June,"2022","14","35",502409117,Other,,,111660000037383982,Arabic,Technical
414072716,"26",May,"2021","12","51",224142868,Other,,,112692230004657890,Arabic,Technical
450782821,"08",September,"2021","13","11",226220085,Other,enabled,up,114522230004898385,Arabic,Technical
400303668,"03",January,"2021","20","05",842053671,Other,enabled,up,112062230004980174,Arabic,Technical
524767964,"24",April,"2022","13","48",504822114,XDSL,enabled,down,114892230003549727,Arabic,Technical
506029450,"02",March,"2022","22","05",482643094,XDSL,enabled,down,113642230003813690,Arabic,Technical
455648009,"24",September,"2021","18","12",483628801,Other,enabled,up,100230000032874193,Arabic,Technical
546459535,"25",June,"2022","08","35",503497459,Other,enabled,down,111332230005753973,Arabic,Technical
407674761,"25",January,"2021","22","21",244483902,Sales,,,111970000037239003,Arabic,Sales
387566563,"12",March,"2021","16","57",243974971,Other,,,116680000031370319,Arabic,Technical
400565464,"12",April,"2021","21","20",224231801,Other,,,115712230006253065,Arabic,Technical
493238093,"23",January,"2022","07","19",503873360,Other,,,106990000030825894,Arabic,Technical
482986459,"22",December,"2021","17","33",473053407,Other,disabled,down,115592230006565290,Arabic,Technical
441173352,"04",August,"2021","18","07",32992111,Sales,,,110370000046781338,Arabic,Sales
403442238,"21",April,"2021","20","05",237108671,Other,,,111400000030559853,Arabic,Technical
389741725,"19",March,"2021","17","30",401981411,XDSL,,,112690000078575698,Arabic,Technical
501110033,"15",February,"2022","17","07",35239352,XDSL,enabled,up,114762230007587650,Arabic,Technical
478347074,"07",December,"2021","19","18",35074638,Billing,,,117220000059985503,Arabic,Sales
508708294,"10",March,"2022","19","37",227113561,Other,enabled,down,104202230003778317,Arabic,Technical
407220921,"03",May,"2021","17","47",228575302,Other,,,102480000025107892,Arabic,Technical
503778361,"23",February,"2022","19","35",237001466,Other,,,100360000048530892,Arabic,Technical
520782503,"12",April,"2022","21","03",502702535,Other,enabled,up,116232230006523396,Arabic,Technical
402334275,"18",April,"2021","14","57",223290440,Other,,,115740000028394851,Arabic,Technical
530170089,"11",May,"2022","21","57",244311085,XDSL,enabled,down,108950000056568873,Arabic,Sales
405277239,"27",April,"2021","17","25",482267541,Other,,,104780000016979623,Arabic,Technical
520176779,"10",April,"2022","21","08",238847901,Other,enabled,up,106360000016616436,Arabic,Technical
400758328,"13",April,"2021","15","59",504782023,Other,,,118560000035841134,Arabic,Technical
458943921,"03",October,"2021","16","29",233675009,XDSL,enabled,down,111452230001421831,Arabic,Technical
453020042,"16",September,"2021","17","35",233802211,XDSL,enabled,up,112762230002506586,Arabic,Technical
532730848,"19",May,"2022","12","09",453610212,Other,,,111910000026765462,Arabic,Technical
478407386,"07",December,"2021","21","49",224501004,Other,,,101030000072750229,Arabic,Technical
488279631,"06",January,"2022","20","49",35275720,Other,enabled,down,116462230001505722,Arabic,Technical
415380692,"18",February,"2021","17","19",222525370,Technical,,,109490000016852829,Arabic,Technical
466044370,"27",October,"2021","17","24",453690920,Other,enabled,up,107910000031053329,Arabic,Technical
223360650,"02","09","2023","21","01",235085533,Other,,,115702230005287882,Other,
455643403,"24",September,"2021","18","03",403021117,Other,enabled,up,108880000116880240,Arabic,Technical
408825195,"08",May,"2021","20","40",228619750,XDSL,,,122120000080265311,Arabic,Technical
485540915,"29",December,"2021","17","06",222377350,Technical,enabled,down,109930000072186009,Arabic,Sales
471356758,"13",November,"2021","22","48",226249701,XDSL,enabled,down,111840000093776781,Arabic,Technical
443592909,"12",August,"2021","22","27",572610434,Other,enabled,up,111872230003615999,Arabic,Technical
487715597,"04",January,"2022","22","39",502676820,Other,enabled,up,114620000028115450,Arabic,Technical
406261134,"20",January,"2021","20","49",453344609,Other,,,129940000121410204,Arabic,Technical
432741572,"07",July,"2021","12","55",553091223,XDSL,enabled,up,111712230007966892,Arabic,Technical
428879376,"26",June,"2021","15","50",223851926,XDSL,enabled,down,114290000024449647,Arabic,Technical
466665222,"29",October,"2021","20","02",241930099,Other,enabled,down,103400000017718347,Arabic,Technical
464365317,"21",October,"2021","23","04",227080244,Other,enabled,up,116242230007845729,Arabic,Technical
405061150,"17",January,"2021","10","59",504782023,Other,,,118560000035841134,Arabic,Technical
540605522,"10",June,"2022","02","37",233027225,Other,enabled,up,107140000029829172,Arabic,Technical
415927478,"20",February,"2021","12","56",504595837,Other,enabled,up,114712230004515996,Arabic,Technical
505381716,"01",March,"2022","10","56",503488649,Other,enabled,up,113792230005839644,Arabic,Technical
469523619,"07",November,"2021","18","43",403309336,Other,enabled,up,114132230005164833,Arabic,Technical
488286182,"06",January,"2022","21","10",220995834,Sales,enabled,up,108120000019897961,Arabic,Technical
462214362,"14",October,"2021","19","11",683266517,XDSL,enabled,up,103770000033987194,Arabic,Technical
230274645,"14","12","2023","00","28",572581949,Other,,,117550000048758593,Arabic,
518424686,"05",April,"2022","08","51",226327238,Other,enabled,up,114822230006113230,Arabic,Technical
518267569,"04",April,"2022","19","24",932352572,XDSL,enabled,down,122300000048732813,Arabic,Technical
509754663,"14",March,"2022","00","11",233814084,XDSL,enabled,up,111682230003136028,Arabic,Technical
540184834,"08",June,"2022","22","58",236952079,Other,,,114192230006876292,Arabic,Technical
543712291,"18",June,"2022","22","50",552275467,Other,enabled,up,113112230003131125,Arabic,Technical
481920125,"19",December,"2021","17","40",573338072,Billing,,,115410000055678648,Arabic,Sales
77448530,"28","01","2023","19","55",882132251,Other,,,111122230006450399,Arabic,
413783434,"25",May,"2021","14","21",404511647,Other,,,103130000027581679,Arabic,Technical
545117913,"22",June,"2022","02","19",221762523,Other,,,114000000044126989,Arabic,Technical
517739798,"03",April,"2022","09","37",504867569,Other,,,115490000092053798,Other,Technical
418814944,"10",June,"2021","20","36",237730606,Other,,,108080000024966715,Other,Technical
441821814,"06",August,"2021","22","33",222138999,Other,enabled,down,104310000078453215,Arabic,Technical
473826182,"22",November,"2021","11","19",623537961,XDSL,enabled,up,110600000041172259,Arabic,Sales
446868326,"24",August,"2021","20","37",482873621,Other,enabled,up,101920000029321670,Arabic,Technical
414988596,"17",February,"2021","18","57",35614709,XDSL,enabled,up,112832230002336378,Arabic,Technical
499804932,"11",February,"2022","16","18",227071227,XDSL,enabled,up,115570000029497124,Arabic,Sales
395310134,"02",April,"2021","19","15",222375840,Sales,,,110230000106571296,Arabic,Technical
442621933,"09",August,"2021","16","46",224840866,Other,enabled,up,111682230000747823,Arabic,Technical
434593570,"13",July,"2021","12","25",453280878,XDSL,enabled,down,107060000038312769,Arabic,Technical
520937016,"13",April,"2022","12","29",501934341,Other,enabled,up,108882230002953650,Arabic,Technical
446250620,"22",August,"2021","17","18",504811261,Other,enabled,up,110500000018067506,Arabic,Technical
545743501,"23",June,"2022","16","28",503460563,Other,enabled,up,111722230005390837,Arabic,Technical
444335156,"15",August,"2021","17","56",501931634,Other,,,116232230001691677,Arabic,Technical
460720650,"09",October,"2021","12","16",553291329,XDSL,enabled,up,105462230007261481,Arabic,Sales
415764613,"19",February,"2021","20","22",243012308,XDSL,enabled,down,106502230003722984,Arabic,Technical
549586639,"01",July,"2022","13","48",133291454,XDSL,enabled,up,111082230007122531,Arabic,Technical
450279313,"06",September,"2021","14","49",225350325,Other,,,115292230006003281,Other,Technical
448933336,"01",September,"2021","14","14",225918361,Other,enabled,up,121480000103136241,Arabic,Technical
450647236,"07",September,"2021","21","13",224390108,Other,,,116522230000823249,Arabic,Technical
43298930,"30","09","2022","20","34",481938830,Other,,,113810000028075766,Other,
393978996,"30",March,"2021","18","02",553271547,Other,,,101070000018496307,Arabic,Technical
409011636,"30",January,"2021","22","22",882043952,XDSL,enabled,up,113880000020714540,Arabic,Technical
402557916,"19",April,"2021","03","47",237329345,Other,,,104600000035906655,Arabic,Technical
409416933,"10",May,"2021","17","46",35305933,Other,,,111130000096734757,Arabic,Technical
412445543,"20",May,"2021","21","30",220397653,XDSL,,,112840000112415303,Arabic,Technical
477390362,"04",December,"2021","13","41",233421971,XDSL,enabled,up,114760000080116468,Arabic,Sales
405782725,"19",January,"2021","15","19",502285531,Other,enabled,up,100950000114462642,Arabic,Technical
443295315,"11",August,"2021","20","52",473534446,Other,enabled,up,109162230001537280,Arabic,Technical
524505047,"23",April,"2022","16","59",862303645,Other,,,115262230005429566,Arabic,Technical
389996850,"20",March,"2021","16","48",237267952,XDSL,,,112182230001339496,Arabic,Technical
410712833,"05",February,"2021","01","36",35822971,XDSL,enabled,down,111982230007405040,Arabic,Technical
431190768,"02",July,"2021","23","11",228648581,Other,,,102600000034189262,Arabic,Technical
417180894,"23",February,"2021","20","31",34902132,XDSL,enabled,down,113662230004750577,Arabic,Technical
393078091,"28",March,"2021","20","06",133101427,XDSL,,,115900000027732346,Arabic,Technical
457750179,"30",September,"2021","14","00",504434917,Other,enabled,up,115792230007099830,Arabic,Technical
499292219,"09",February,"2022","21","43",472512629,XDSL,enabled,up,105280000026604720,Arabic,Technical
408395741,"07",May,"2021","12","22",503974922,Other,,,113632230007267269,Other,Technical
483125655,"22",December,"2021","21","52",233421971,Other,,,114760000080116468,Arabic,Technical
511234408,"18",March,"2022","16","18",224175757,Other,enabled,up,108950000053489865,Arabic,Technical
485396036,"29",December,"2021","07","47",683402137,Other,enabled,up,116610000020856891,Arabic,Technical
415549822,"19",February,"2021","00","02",244600967,XDSL,enabled,up,116500000101493752,Arabic,Technical
491536721,"17",January,"2022","18","52",236956530,XDSL,enabled,down,105580000021952994,Arabic,Sales
240315387,"02","10","2023","18","17",236875347,Other,,,113780000071326293,Other,
389462706,"18",March,"2021","16","28",643034455,Other,,,105992230003544220,Arabic,Technical
432647623,"07",July,"2021","01","57",227069152,Other,,,107480000030302865,Arabic,Technical
363558218,"30","10","2024","12","23",643356065,Other,,,111922230002524069,Arabic,
468374600,"03",November,"2021","21","49",932009625,XDSL,enabled,up,111940000089666884,Arabic,Technical
416769056,"22",February,"2021","19","01",225329783,Other,enabled,up,114762230005908236,Arabic,Technical
509021350,"11",March,"2022","19","06",33525626,Other,enabled,down,113690000027474495,Arabic,Technical
401496112,"07",January,"2021","00","09",235608244,XDSL,enabled,down,112070000071991621,Arabic,Technical
405309234,"27",April,"2021","19","43",34290869,Other,,,114420000077209168,Arabic,Technical
269360187,"19","11","2023","14","48",952266063,Other,,,119690000029840343,Other,
454534834,"21",September,"2021","20","32",226340453,Other,enabled,up,110922230000662955,Arabic,Technical
495289624,"29",January,"2022","15","26",235349071,XDSL,enabled,up,112770000038119346,Arabic,Sales
512895372,"22",March,"2022","22","22",235539785,XDSL,enabled,down,101800000055300872,Arabic,Technical
445679009,"20",August,"2021","14","38",932007334,Other,,,114702230007609381,Arabic,Technical
410014165,"02",February,"2021","22","29",224501004,XDSL,enabled,up,101030000072750229,Arabic,Technical
403098363,"11",January,"2021","20","11",132431771,Other,enabled,up,114902230003873274,Arabic,Technical
529206821,"08",May,"2022","19","24",884595379,Other,,,106670000044795828,Arabic,Technical
459368437,"04",October,"2021","19","49",932458144,Other,enabled,up,136100000110881224,Arabic,Technical
420048000,"12",June,"2021","18","42",32923911,Other,,,108740000018485715,Arabic,Technical
491149799,"16",January,"2022","14","07",233651933,Other,,,118800000048641983,Arabic,Technical
479091271,"10",December,"2021","05","29",35087431,Other,enabled,up,118250000028322379,Arabic,Technical
399699767,"09",April,"2021","23","46",226883772,Other,,,113652230003463733,Arabic,Technical
425603176,"19",June,"2021","18","04",226318217,Sales,,,115752230003514345,Arabic,Technical
546974559,"26",June,"2022","11","37",503186320,Other,,,110290000049459799,Arabic,Technical
508819350,"11",March,"2022","00","24",863724470,Other,enabled,up,109810000118278713,Arabic,Technical
409290255,"10",May,"2021","08","26",242206005,XDSL,,,109220000029300773,Arabic,Technical
421078034,"13",June,"2021","23","25",502090452,Other,,,120330000044945488,Other,Technical
413638444,"24",May,"2021","22","29",482442930,Other,,,100540000017245077,Arabic,Technical
408736266,"30",January,"2021","01","12",453250451,Other,,,118570000036817235,Arabic,Technical
470483492,"10",November,"2021","21","12",643332498,Other,enabled,up,112022230005701271,Arabic,Technical
407328532,"24",January,"2021","18","22",863410183,Other,enabled,up,114790000066819827,Arabic,Sales
519164508,"07",April,"2022","15","10",504490224,Technical,enabled,down,102850000096798645,Arabic,Sales
502122764,"18",February,"2022","16","38",554285189,XDSL,enabled,down,113082230006967754,Arabic,Technical
454372781,"21",September,"2021","13","05",34713603,Other,enabled,down,111772230000086894,Arabic,Technical
408214495,"06",May,"2021","20","40",503697169,XDSL,,,120140000038892611,Arabic,Technical
544027021,"19",June,"2022","18","01",502654679,XDSL,enabled,up,108730000102041942,Arabic,Technical
408696237,"08",May,"2021","12","59",33483334,Other,,,113950000094053851,Arabic,Technical
459978424,"06",October,"2021","16","14",822401318,XDSL,enabled,down,111172230007668320,Arabic,Sales
458055645,"01",October,"2021","06","13",233675009,Other,enabled,up,111452230001421831,Arabic,Technical
456163605,"26",September,"2021","03","22",34969938,Other,enabled,up,109520000016453349,Arabic,Technical
410912090,"05",February,"2021","20","20",233055804,Other,enabled,up,112050000036518549,Arabic,Sales
483141172,"22",December,"2021","22","31",882230421,Other,disabled,Access denied,135740000103613532,Arabic,Technical
508885321,"11",March,"2022","12","18",238698204,Other,,,103500000036148953,Arabic,Technical
431183321,"02",July,"2021","22","43",33155827,XDSL,enabled,up,108020000033301892,Arabic,Technical
70456689,"23","11","2022","10","30",973531295,Other,,,101040000101217569,Other,
533600545,"21",May,"2022","21","14",232970787,Other,enabled,up,104482230007816700,Arabic,Technical
489305130,"10",January,"2022","16","04",663160497,Other,enabled,up,112640000048653124,Arabic,Technical
405562443,"18",January,"2021","20","35",235332065,Other,enabled,down,108890000115137169,Arabic,Technical
296200375,"04","01","2024","22","56",453348472,Other,,,104572230006445886,Other,
548615495,"29",June,"2022","18","23",502440092,Other,enabled,down,107862230007993251,Arabic,Technical
443466241,"12",August,"2021","14","24",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
412064716,"19",May,"2021","17","05",33156871,XDSL,,,101670000052365393,Arabic,Technical
469746280,"08",November,"2021","13","58",244600967,Other,enabled,up,116500000101493752,Arabic,Technical
407456142,"04",May,"2021","13","53",228518223,Other,,,104100000029416504,Other,Technical
479930914,"13",December,"2021","10","06",238401808,Other,,,120630000081692805,Arabic,Technical
375906083,"24","11","2024","17","45",404222611,Other,,,132080000096410900,Arabic,
425668889,"19",June,"2021","19","09",453332210,Other,,,112390000037114902,Arabic,Technical
390586748,"22",March,"2021","10","31",35747888,Other,,,103272230000344418,Arabic,Technical
543661601,"18",June,"2022","20","52",224134826,XDSL,enabled,down,110440000034321793,Arabic,Technical
457319419,"29",September,"2021","10","28",225362093,XDSL,enabled,down,112872230001704028,Arabic,Technical
480486897,"15",December,"2021","10","14",238142552,XDSL,enabled,up,113142230006668777,Arabic,Technical
469853975,"08",November,"2021","19","30",862056803,XDSL,enabled,up,114372230004837375,Arabic,Technical
400364381,"12",April,"2021","09","43",34493091,XDSL,,,114752230000852510,Arabic,Technical
474592708,"24",November,"2021","20","07",452740290,Other,,,110530000023414970,Arabic,Technical
454677727,"22",September,"2021","10","45",224728781,XDSL,enabled,up,112102230001091053,Arabic,Technical
406868730,"02",May,"2021","16","55",503675449,Other,,,115002230006269992,Arabic,Technical
402838857,"19",April,"2021","23","42",244640008,XDSL,,,103670000098624400,Arabic,Technical
392543661,"27",March,"2021","13","01",228805811,Other,,,117310000071508865,Arabic,Technical
479678132,"12",December,"2021","14","31",242141434,Other,,,118990000121165034,Arabic,Technical
402281623,"18",April,"2021","12","02",227320964,Other,,,112532230004823285,Arabic,Technical
401847746,"07",January,"2021","23","48",503480572,XDSL,enabled,down,111952230007752803,Arabic,Technical
478360181,"07",December,"2021","19","50",228644357,Other,,,115072230005797023,Other,Technical
410839122,"15",May,"2021","16","25",504214813,Other,,,112002230005016708,Arabic,Technical
406079970,"30",April,"2021","03","12",228648581,Other,,,102600000034189262,Arabic,Technical
514880461,"27",March,"2022","12","09",228502010,XDSL,-2,-2,116010000023182760,Arabic,Sales
405522332,"18",January,"2021","16","43",554284586,Other,enabled,up,116590000076653437,Arabic,Technical
460092433,"06",October,"2021","22","12",242179899,XDSL,enabled,up,115652230003605272,Arabic,Technical
138058496,"10","06","2023","13","55",226571232,Other,,,103810000072941587,Arabic,
444787797,"17",August,"2021","08","04",224840866,Other,,,111682230000747823,Arabic,Technical
409526025,"10",May,"2021","23","58",483840861,Other,,,103790000020519347,Arabic,Technical
393599147,"29",March,"2021","21","53",220193100,Sales,,,116402230004523804,Arabic,Technical
403199347,"21",April,"2021","01","14",35454850,XDSL,,,116562130004874133,Arabic,Sales
504437778,"25",February,"2022","17","37",222927580,Other,enabled,down,103860000027565659,Arabic,Technical
512115258,"20",March,"2022","21","23",554342948,Other,enabled,up,101000000016454299,Arabic,Technical
434106505,"11",July,"2021","18","54",403498805,XDSL,enabled,down,112422230007157548,Arabic,Technical
477002771,"02",December,"2021","22","02",244690137,Other,enabled,up,109360000015010487,Arabic,Technical
401835081,"16",April,"2021","23","46",502803237,XDSL,,,111122230006972814,Arabic,Technical
485344947,"28",December,"2021","22","49",502676820,Other,enabled,up,114620000028115450,Arabic,Technical
489098922,"09",January,"2022","19","50",552066401,Other,,,112410000036686885,Arabic,Technical
464194843,"21",October,"2021","13","44",483456943,XDSL,enabled,up,112982230007378004,Arabic,Technical
402841423,"19",April,"2021","23","56",552318323,Other,,,100522230003389661,Arabic,Technical
393601858,"29",March,"2021","21","57",235535859,Other,,,111892230003654433,Arabic,Technical
484128348,"25",December,"2021","19","41",473053407,Other,enabled,up,115592230006565290,Arabic,Technical
412490361,"20",May,"2021","23","48",132431771,Other,,,114902230003873274,Arabic,Technical
455331535,"23",September,"2021","20","20",232967189,XDSL,enabled,up,111962230008160826,Arabic,Sales
539017583,"05",June,"2022","19","39",238320988,XDSL,enabled,down,103780000049055734,Arabic,Technical
442604519,"09",August,"2021","15","47",32992111,XDSL,enabled,up,110370000046781338,Arabic,Sales
461830395,"13",October,"2021","13","39",224059228,Other,enabled,down,108080000041639064,Arabic,Technical
81662541,"06","02","2023","12","39",553230042,Other,,,110800000078203201,Arabic,
442849688,"10",August,"2021","12","14",403498805,Other,enabled,up,112422230007157548,Arabic,Technical
499792492,"11",February,"2022","15","37",483841370,Other,enabled,up,112012230002512775,Arabic,Technical
409764550,"02",February,"2021","10","14",974606201,Other,,,116372230000286716,Other,Technical
431900118,"05",July,"2021","05","54",237158577,Other,enabled,down,101590000017559994,Arabic,Technical
406276392,"30",April,"2021","21","19",553597982,Other,,,105300000020351173,Arabic,Technical
493359084,"23",January,"2022","16","08",220892417,XDSL,enabled,up,115232230003410143,Arabic,Technical
414846039,"28",May,"2021","20","27",133211493,XDSL,,,126010000092962278,Arabic,Technical
533526706,"21",May,"2022","18","16",244468055,Other,disabled,down,112742230006440805,Arabic,Technical
401430957,"06",January,"2021","21","22",934873466,Other,enabled,down,111532230007198174,Arabic,Technical
391532873,"24",March,"2021","14","40",237344607,Other,enabled,down,108730000026658498,Arabic,Technical
475600886,"28",November,"2021","11","45",222500669,XDSL,enabled,down,110530000053056574,Arabic,Technical
479434595,"11",December,"2021","16","16",220699352,XDSL,enabled,up,117290000054216405,Arabic,Technical
435323030,"15",July,"2021","18","30",34713603,Other,,,111772230000086894,Arabic,Technical
406270272,"20",January,"2021","21","13",237259175,Other,enabled,up,115100000089510880,Arabic,Technical
538891117,"05",June,"2022","14","05",932012435,Other,,,111410000036784782,Other,Technical
462545856,"15",October,"2021","20","52",35232245,XDSL,enabled,down,107940000105013990,Arabic,Technical
434428411,"12",July,"2021","19","48",452748002,Other,,,115010000033158158,Arabic,Technical
429111276,"27",June,"2021","11","19",482178545,Other,enabled,up,115462230004842486,Arabic,Technical
534295583,"23",May,"2022","21","14",132504203,Other,,,101490000043845691,Arabic,Technical
323176446,"13","08","2024","12","04",242128680,Other,,,101740000078872328,Arabic,
505268012,"28",February,"2022","18","51",623384804,Technical,disabled,down,115020000109383504,Arabic,Sales
465774462,"26",October,"2021","19","18",503382997,Other,enabled,up,112922230003667221,Arabic,Technical
477514811,"04",December,"2021","20","19",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
544517089,"20",June,"2022","20","11",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
247535675,"22","01","2024","16","21",235505995,Other,,,103870000109515208,Arabic,
330666373,"27","08","2024","18","25",238201017,Other,,,136400000107220543,Arabic,
508885424,"11",March,"2022","12","16",238698204,XDSL,enabled,up,103500000036148953,Arabic,Technical
434371643,"12",July,"2021","16","35",235336424,Other,,,113820000030648133,Other,Technical
481575621,"18",December,"2021","16","21",403309336,Other,enabled,up,114132230005164833,Arabic,Technical
438672713,"27",July,"2021","15","59",932007334,XDSL,enabled,up,114702230007609381,Arabic,Technical
499143704,"09",February,"2022","15","56",236956530,Other,,,105580000021952994,Other,Technical
366613153,"05","11","2024","11","42",504887249,Other,,,116342230001486480,Arabic,
239110381,"01","01","2024","21","37",623538747,Other,,,115330000036491139,Arabic,
449146600,"02",September,"2021","08","58",453780234,Other,enabled,up,101540000033538851,Arabic,Technical
450716776,"08",September,"2021","02","16",504320152,Other,,,106640000090896518,Arabic,Technical
503013602,"21",February,"2022","12","53",34984184,XDSL,enabled,up,110912230001253318,Arabic,Technical
488790026,"08",January,"2022","19","07",33254726,Other,enabled,up,113742230007185684,Arabic,Technical
415972405,"20",February,"2021","15","00",132471111,Other,enabled,down,103920000077463050,Arabic,Technical
388254707,"14",March,"2021","21","48",663563916,Other,,,116232230002178467,Arabic,Technical
165129587,"26","05","2023","17","05",225219576,Other,,,117550000099720726,Other,
513318895,"23",March,"2022","22","20",235539785,XDSL,enabled,down,101800000055300872,Arabic,Technical
494683191,"27",January,"2022","16","13",842450231,XDSL,enabled,up,112430000027030184,Arabic,Technical
419536532,"11",June,"2021","23","53",35650142,Other,,,114762230002527042,Arabic,Technical
410911720,"15",May,"2021","20","46",224202012,Other,,,116372230002930875,Arabic,Technical
466856031,"30",October,"2021","13","50",237620232,XDSL,enabled,up,114102230004779368,Arabic,Technical
407824805,"05",May,"2021","16","31",402642430,Other,,,101860000019478545,Arabic,Technical
537159793,"31",May,"2022","16","28",33530236,Technical,enabled,up,129610000093549958,Arabic,Technical
416319170,"21",February,"2021","15","00",34418781,Other,enabled,up,109820000033896080,Arabic,Technical
456995347,"28",September,"2021","13","30",224965557,Other,,,113562230006871234,Arabic,Technical
490202225,"13",January,"2022","14","33",504434917,Other,enabled,up,115792230007099830,Arabic,Technical
520202803,"10",April,"2022","22","18",223292397,Other,enabled,down,116292230003056941,Arabic,Technical
476221435,"30",November,"2021","13","12",472304508,XDSL,enabled,up,114300000042332913,Arabic,Technical
386090101,"07",March,"2021","23","30",244475067,Other,,,111680000064274307,Arabic,Technical
410247226,"13",May,"2021","02","58",464807737,XDSL,,,116320000040409115,Arabic,Technical
461438669,"11",October,"2021","22","40",473793006,XDSL,enabled,up,103810000021901834,Arabic,Sales
412796950,"11",February,"2021","15","19",227009202,XDSL,enabled,down,109610000016604598,Arabic,Technical
415447433,"30",May,"2021","19","21",133291454,Other,,,111082230007122531,Arabic,Technical
528478156,"06",May,"2022","08","21",222747285,XDSL,enabled,down,111292230001587752,Arabic,Technical
425602844,"19",June,"2021","18","03",228658981,Other,,,134650000103345793,Arabic,Technical
466418787,"28",October,"2021","21","27",483300522,Other,,,112220000022139184,Arabic,Technical
469600606,"07",November,"2021","21","58",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
281184844,"16","05","2024","01","27",663639758,Other,,,103730000072782062,Arabic,
455733621,"24",September,"2021","22","05",453094706,Other,,,104260000019781809,Arabic,Technical
533941743,"22",May,"2022","20","30",35747888,Other,enabled,up,103272230000344418,Arabic,Technical
357911612,"19","10","2024","11","34",863784237,Other,,,101630000110720189,Arabic,
407465152,"04",May,"2021","14","20",132303095,Other,,,132080000119524412,Arabic,Technical
395283458,"02",April,"2021","17","58",248188106,Other,,,114000000090494908,Arabic,Technical
412307321,"10",February,"2021","00","17",882570485,Other,enabled,up,111982230003654616,Arabic,Technical
392319105,"26",March,"2021","16","30",34493091,XDSL,,,114752230000852510,Arabic,Technical
404396498,"15",January,"2021","15","00",226100105,XDSL,enabled,up,106660000036787016,Arabic,Technical
93024300,"03","03","2023","19","52",823615976,Other,,,109030000033351504,Arabic,
468494853,"04",November,"2021","12","06",133076138,Other,,,113210000073937913,Other,Technical
392950765,"28",March,"2021","16","03",228805811,XDSL,,,117310000071508865,Arabic,Technical
408966692,"30",January,"2021","19","58",472418127,XDSL,enabled,up,111802230003320787,Arabic,Technical
507991131,"08",March,"2022","18","40",226279248,Other,enabled,up,115572230006855454,Arabic,Technical
494424825,"26",January,"2022","19","48",221930478,XDSL,enabled,up,111942230000266098,Arabic,Sales
509762255,"14",March,"2022","00","50",501993039,Other,enabled,up,107530000022606801,Arabic,Technical
433760863,"10",July,"2021","16","40",238401808,Other,enabled,up,120630000081692805,Arabic,Technical
